list_name,name,label,cfac_code,Province,District,Province_code,District_code,CFAC_Name,ao
village_list,AF3012_Sarbaghni_Asad Hajiabdulhami Masjid,Asad Hajiabdulhami Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2501_Daraz Joy_Asad Hajidarokhan Masjid,Asad Hajidarokhan Masjid,AF2501_Daraz Joy,Uruzgan,Tarinkot,AF25,AF2501,Daraz Joy,KANAO
village_list,AF3012_Sarbaghni_Asad Hajidarokhan Masjid,Asad Hajidarokhan Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Hajisayedgulmasjid,Asad Hajisayedgulmasjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2506_Langar Shenyah_Asad Hayatullah Masjid,Asad Hayatullah Masjid,AF2506_Langar Shenyah,Uruzgan,Chinarto,AF25,AF2506,Langar Shenyah,KANAO
village_list,AF3012_Sarbaghni_Asad Hayatullah Masjid,Asad Hayatullah Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2505_Matakzai_Asad Janan Masjid,Asad Janan Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Sarbaghni_Asad Janan Masjid,Asad Janan Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Khan Aka Masjid,Asad Khan Aka Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Khan Mama Masjid,Asad Khan Mama Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2505_Sironawyan_Asad Khan Mama Masjid,Asad Khan Mama Masjid,AF2505_Sironawyan,Uruzgan,Khas Uruzgan,AF25,AF2505,Sironawyan,KANAO
village_list,AF3012_Sarbaghni_Asad Khan Masjid,Asad Khan Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Khawas Majid,Asad Khawas Majid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Khawas Masjid,Asad Khawas Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Mamor Masjed,Asad Mamor Masjed,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2501_Hotak Charmistan_Asad Mamor Masjid,Asad Mamor Masjid,AF2501_Hotak Charmistan,Uruzgan,Tarinkot,AF25,AF2501,Hotak Charmistan,KANAO
village_list,AF3012_Sarbaghni_Asad Mamor Masjid,Asad Mamor Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Mira Jan Masjid,Asad Mira Jan Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Mohammad Ali Aka Masjid,Asad Mohammad Ali Aka Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2501_Solah_Asad Mohammad Ali Aka Masjid,Asad Mohammad Ali Aka Masjid,AF2501_Solah,Uruzgan,Tarinkot,AF25,AF2501,Solah,KANAO
village_list,AF2505_Matakzai_Asad Mohammadali Aka Masjid,Asad Mohammadali Aka Masjid,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Sarbaghni_Asad Mohammadlal Masjid,Asad Mohammadlal Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Mola Dilmohammad Masjid,Asad Mola Dilmohammad Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Mola Toti Masjid,Asad Mola Toti Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Mula Dil Mohammad Masjid,Asad Mula Dil Mohammad Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2505_Kondalan_Asad Nanway Masjid,Asad Nanway Masjid,AF2505_Kondalan,Uruzgan,Khas Uruzgan,AF25,AF2505,Kondalan,KANAO
village_list,AF3012_Sarbaghni_Asad Nanway Masjid,Asad Nanway Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Safedbadam,Asad Safedbadam,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2505_Shishfar_Asad Safedbadam,Asad Safedbadam,AF2505_Shishfar,Uruzgan,Khas Uruzgan,AF25,AF2505,Shishfar,KANAO
village_list,AF2506_Langar Sorkh Diwal_Asad Saifulmalok Masjid,Asad Saifulmalok Masjid,AF2506_Langar Sorkh Diwal,Uruzgan,Chinarto,AF25,AF2506,Langar Sorkh Diwal,KANAO
village_list,AF3012_Sarbaghni_Asad Saifulmalok Masjid,Asad Saifulmalok Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Shah Mohammad Masjid,Asad Shah Mohammad Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2505_Kondalan_Asad Siafulmalok Aka Masjid,Asad Siafulmalok Aka Masjid,AF2505_Kondalan,Uruzgan,Khas Uruzgan,AF25,AF2505,Kondalan,KANAO
village_list,AF3012_Sarbaghni_Asad Siafulmalok Aka Masjid,Asad Siafulmalok Aka Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Sarbaghni_Asad Sifullah Masjid,Asad Sifullah Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2607_Hazar Booz_Asang,Asang,AF2607_Hazar Booz,Zabul,Daychopan,AF26,AF2607,Hazar Booz,KANAO
village_list,AF2609_Lawar Morgha_Asghar,Asghar,AF2609_Lawar Morgha,Zabul,Nawbahar,AF26,AF2609,Lawar Morgha,KANAO
village_list,AF2609_Markaz Nawbahar_Ashaq Kala,Ashaq Kala,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF2609_Markaz Nawbahar_Ashar Zai,Ashar Zai,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF2501_District 3_Ashira Abdul Bari Masjid,Ashira Abdul Bari Masjid,AF2501_District 3,Uruzgan,Tarinkot,AF25,AF2501,District 3,KANAO
village_list,AF2501_Bolagh_Ashira Fazal Karam Masjid,Ashira Fazal Karam Masjid,AF2501_Bolagh,Uruzgan,Tarinkot,AF25,AF2501,Bolagh,KANAO
village_list,AF2501_Kata Khanjak_Ashira Mohmmad Husian Masjid,Ashira Mohmmad Husian Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF2501_District 2_Ashira Rahmatullah Masjid,Ashira Rahmatullah Masjid,AF2501_District 2,Uruzgan,Tarinkot,AF25,AF2501,District 2,KANAO
village_list,AF3008_Kotozai_Astition Abdul Hadu Masjid,Astition Abdul Hadu Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2605_Faqirzai_Ataiso,Ataiso,AF2605_Faqirzai,Zabul,Arghandab,AF26,AF2605,Faqirzai,KANAO
village_list,AF2608_Baizy_Atkhil,Atkhil,AF2608_Baizy,Zabul,Atghar,AF26,AF2608,Baizy,KANAO
village_list,AF2609_Markaz Nawbahar_Awal Khil,Awal Khil,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF2601_Khowazi Village_Awliya Masjid,Awliya Masjid,AF2601_Khowazi Village,Zabul,Qalat,AF26,AF2601,Khowazi village,KANAO
village_list,AF2609_Markaz Nawbahar_Ayobzi,Ayobzi,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF2703_Azam Kala_Azam Kala,Azam Kala,AF2703_Azam Kala,Kandahar,Daman,AF27,AF2703,Azam Kala,KANAO
village_list,AF2608_Baizy_Azizullah,Azizullah,AF2608_Baizy,Zabul,Atghar,AF26,AF2608,Baizy,KANAO
village_list,AF2608_Toor Ragha_Azngal,Azngal,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF2605_Murghabi_Baagh,Baagh,AF2605_Murghabi,Zabul,Arghandab,AF26,AF2605,Murghabi,KANAO
village_list,AF2605_Murghabi_Baagh Bazar,Baagh Bazar,AF2605_Murghabi,Zabul,Arghandab,AF26,AF2605,Murghabi,KANAO
village_list,AF3008_Kotozai_Baba Faqir,Baba Faqir,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Baba Ker Abobakar Nasjid,Baba Ker Abobakar Nasjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Baba Ker Shala Azizullah Masjid,Baba Ker Shala Azizullah Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2711_Mohammad Khan_Baba Wali Chowk,Baba Wali Chowk,AF2711_Mohammad Khan,Kandahar,Spin Boldak,AF27,AF2711,Mohammad Khan,KANAO
village_list,AF2607_Chanaran_Babadal,Babadal,AF2607_Chanaran,Zabul,Daychopan,AF26,AF2607,Chanaran,KANAO
village_list,AF2601_Hazari_Babagak,Babagak,AF2601_Hazari,Zabul,Qalat,AF26,AF2601,Hazari,KANAO
village_list,AF3008_Kotozai_Babaker Abdulbari Masjid,Babaker Abdulbari Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Bor Masjid,Babaker Bor Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Dasht Abdul Salam Masjid,Babaker Dasht Abdul Salam Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Mamor Masjid,Babaker Mamor Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Sadiq Masjid,Babaker Sadiq Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Shala Azizullah Masjid,Babaker Shala Azizullah Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Shala Sadakat Masjid,Babaker Shala Sadakat Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Shela Abobakar Masjid,Babaker Shela Abobakar Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Shela Bor Masjid,Babaker Shela Bor Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Kotozai_Babaker Shela Sadiq Masjid,Babaker Shela Sadiq Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2610_Markaz Walaswali_Babar Kali,Babar Kali,AF2610_Markaz Walaswali,Zabul,Shamul Zayi,AF26,AF2610,Markaz Walaswali,KANAO
village_list,AF2609_Markaz Nawbahar_Babaran,Babaran,AF2609_Markaz Nawbahar,Zabul,Nawbahar,AF26,AF2609,Markaz Nawbahar,KANAO
village_list,AF3008_Kotozai_Babiki Shala Mohammad Sadiq Masjid,Babiki Shala Mohammad Sadiq Masjid,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2609_Lwargi_Babo,Babo,AF2609_Lwargi,Zabul,Nawbahar,AF26,AF2609,Lwargi,KANAO
village_list,AF2610_Zanzir_Babo Kala,Babo Kala,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF2601_Ibrahim Khil Village_Babo Kali,Babo Kali,AF2601_Ibrahim Khil Village,Zabul,Qalat,AF26,AF2601,Ibrahim Khil Village,KANAO
village_list,AF2610_Saragai_Babo Kali,Babo Kali,AF2610_Saragai,Zabul,Shamul Zayi,AF26,AF2610,Saragai,KANAO
village_list,AF2601_Nawi Nomri_Bacha Agha Masjid,Bacha Agha Masjid,AF2601_Nawi Nomri,Zabul,Qalat,AF26,AF2601,Nawi Nomri,KANAO
village_list,AF2607_Larzab_Bacha Gul,Bacha Gul,AF2607_Larzab,Zabul,Daychopan,AF26,AF2607,Larzab,KANAO
village_list,AF2601_Khala Village_Badam Gul Kali,Badam Gul Kali,AF2601_Khala Village,Zabul,Qalat,AF26,AF2601,Khala Village,KANAO
village_list,AF2501_District 3_Badam Gul Masjid,Badam Gul Masjid,AF2501_District 3,Uruzgan,Tarinkot,AF25,AF2501,District 3,KANAO
village_list,AF2607_Hazar Booz_Badam Too,Badam Too,AF2607_Hazar Booz,Zabul,Daychopan,AF26,AF2607,Hazar Booz,KANAO
village_list,AF3402_Adalat_Badin Khan,Badin Khan,AF3402_Adalat,Nimruz,Kang,AF34,AF3402,Adalat,KANAO
village_list,AF2605_Karato_Badine,Badine,AF2605_Karato,Zabul,Arghandab,AF26,AF2605,Karato,KANAO
village_list,AF2607_Chanaran_Bagh,Bagh,AF2607_Chanaran,Zabul,Daychopan,AF26,AF2607,Chanaran,KANAO
village_list,AF3402_Bagh E Wahsh_Bagh Wahsh,Bagh Wahsh,AF3402_Bagh E Wahsh,Nimruz,Kang,AF34,AF3402,Bagh E wahsh,KANAO
village_list,AF2605_Gazah_Baghluldin,Baghluldin,AF2605_Gazah,Zabul,Arghandab,AF26,AF2605,Gazah,KANAO
village_list,AF3012_Sarbaghni_Baghni Asad Safid Badam Masjid,Baghni Asad Safid Badam Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF3012_Khanjak Mazar_Baghni Garam Ab Masum Masjid,Baghni Garam Ab Masum Masjid,AF3012_Khanjak Mazar,Hilmand,Baghran,AF30,AF3012,Khanjak Mazar,KANAO
village_list,AF2505_Kala Khoor_Baghni Liwaniyan Zar Gul Masjid,Baghni Liwaniyan Zar Gul Masjid,AF2505_Kala Khoor,Uruzgan,Khas Uruzgan,AF25,AF2505,Kala khoor,KANAO
village_list,AF3012_Sarbaghni_Baghni Liwaniyan Zar Gul Masjid,Baghni Liwaniyan Zar Gul Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2506_Langar Saidan_Baghni Sar Baghni Bhader Masjid,Baghni Sar Baghni Bhader Masjid,AF2506_Langar Saidan,Uruzgan,Chinarto,AF25,AF2506,Langar Saidan,KANAO
village_list,AF3012_Sarbaghni_Baghni Sar Baghni Bhader Masjid,Baghni Sar Baghni Bhader Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2506_Lewanyano Kariz_Baghni Sar Baghni Ghuzwali Masjid,Baghni Sar Baghni Ghuzwali Masjid,AF2506_Lewanyano Kariz,Uruzgan,Chinarto,AF25,AF2506,Lewanyano kariz,KANAO
village_list,AF3012_Sarbaghni_Baghni Sar Baghni Ghuzwali Masjid,Baghni Sar Baghni Ghuzwali Masjid,AF3012_Sarbaghni,Hilmand,Baghran,AF30,AF3012,Sarbaghni,KANAO
village_list,AF2501_Kata Khanjak_Baghni Shah Qambar Anarju Nooruldin Masjid,Baghni Shah Qambar Anarju Nooruldin Masjid,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Saribaz_Baghni Shah Qambar Anarju Nooruldin Masjid,Baghni Shah Qambar Anarju Nooruldin Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF3012_Saribaz_Baghni Shah Qambar Chinar Alam Gul Masjid,Baghni Shah Qambar Chinar Alam Gul Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2505_Shana Kala_Baghni Shah Qambar Chinar Alam Gul Masjid,Baghni Shah Qambar Chinar Alam Gul Masjid,AF2505_Shana Kala,Uruzgan,Khas Uruzgan,AF25,AF2505,Shana kala,KANAO
village_list,AF3012_Saribaz_Baghni Shah Qambar Sangwana Gull Badin Masjid,Baghni Shah Qambar Sangwana Gull Badin Masjid,AF3012_Saribaz,Hilmand,Baghran,AF30,AF3012,Saribaz,KANAO
village_list,AF2608_Ghondi_Bagra,Bagra,AF2608_Ghondi,Zabul,Atghar,AF26,AF2608,Ghondi,KANAO
village_list,AF2608_Toor Ragha_Bagra,Bagra,AF2608_Toor Ragha,Zabul,Atghar,AF26,AF2608,Toor Ragha,KANAO
village_list,AF3008_Kotozai_Baianzai,Baianzai,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3012_Dara_Baidak,Baidak,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF3012_Dara_Baidak Bahauldin Masjid,Baidak Bahauldin Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF3012_Dara_Baidak Masjid,Baidak Masjid,AF3012_Dara,Hilmand,Baghran,AF30,AF3012,Dara,KANAO
village_list,AF2505_Kala Khoor_Baidak Masjid,Baidak Masjid,AF2505_Kala Khoor,Uruzgan,Khas Uruzgan,AF25,AF2505,Kala khoor,KANAO
village_list,AF2607_Shoi_Bailogh,Bailogh,AF2607_Shoi,Zabul,Daychopan,AF26,AF2607,Shoi,KANAO
village_list,AF3008_Bostonzai_Baizi,Baizi,AF3008_Bostonzai,Hilmand,Sangin,AF30,AF3008,bostonzai,KANAO
village_list,AF2608_Baizy_Baizy,Baizy,AF2608_Baizy,Zabul,Atghar,AF26,AF2608,Baizy,KANAO
village_list,AF2608_Sor Khab_Bakhat Mohammad,Bakhat Mohammad,AF2608_Sor Khab,Zabul,Atghar,AF26,AF2608,Sor Khab,KANAO
village_list,AF2504_Bakho Shak Village_Bakho Shak Village,Bakho Shak Village,AF2504_Bakho Shak Village,Uruzgan,Shahid-e-Hassas,AF25,AF2504,Bakho Shak village,KANAO
village_list,AF3008_Khakish_Bakhshak,Bakhshak,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF3008_Khakish_Bakhshak Haji Sattar Masjid,Bakhshak Haji Sattar Masjid,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF3008_Khakish_Bakhshak Hamidullah Masjid,Bakhshak Hamidullah Masjid,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF3008_Khakish_Bakhshak Zabit Masjid,Bakhshak Zabit Masjid,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF2610_Markaz Walaswali_Bakhtara,Bakhtara,AF2610_Markaz Walaswali,Zabul,Shamul Zayi,AF26,AF2610,Markaz Walaswali,KANAO
village_list,AF3405_1_Sufan_Bakhtawar Kali,Bakhtawar Kali,AF3405_1_Sufan,Nimruz,Delaram,AF34,AF3405_1,Sufan,KANAO
village_list,AF2601_Bakorzi Village_Bakorzi Village,Bakorzi Village,AF2601_Bakorzi Village,Zabul,Qalat,AF26,AF2601,Bakorzi village,KANAO
village_list,AF2601_Bakorzoo_Bakorzoo Masjid,Bakorzoo Masjid,AF2601_Bakorzoo,Zabul,Qalat,AF26,AF2601,Bakorzoo,KANAO
village_list,AF3008_Heratyan_Balazai,Balazai,AF3008_Heratyan,Hilmand,Sangin,AF30,AF3008,Heratyan,KANAO
village_list,AF3008_Heratyan_Balozai,Balozai,AF3008_Heratyan,Hilmand,Sangin,AF30,AF3008,Heratyan,KANAO
village_list,AF3008_Kotozai_Balozai,Balozai,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF3008_Heratyan_Balozi,Balozi,AF3008_Heratyan,Hilmand,Sangin,AF30,AF3008,Heratyan,KANAO
village_list,AF3008_Kotozai_Balozo,Balozo,AF3008_Kotozai,Hilmand,Sangin,AF30,AF3008,Kotozai,KANAO
village_list,AF2605_Gazah_Band,Band,AF2605_Gazah,Zabul,Arghandab,AF26,AF2605,Gazah,KANAO
village_list,AF2605_Murghabi_Band Kali,Band Kali,AF2605_Murghabi,Zabul,Arghandab,AF26,AF2605,Murghabi,KANAO
village_list,AF3008_Malmand_Bang Aka Kali,Bang Aka Kali,AF3008_Malmand,Hilmand,Sangin,AF30,AF3008,malmand,KANAO
village_list,AF2711_Haji Ghulam Nabi_Bar Kaly,Bar Kaly,AF2711_Haji Ghulam Nabi,Kandahar,Spin Boldak,AF27,AF2711,Haji Ghulam Nabi,KANAO
village_list,AF2610_Qala Rashid_Baraj,Baraj,AF2610_Qala Rashid,Zabul,Shamul Zayi,AF26,AF2610,Qala Rashid,KANAO
village_list,AF3008_Bostonzai_Barakzi,Barakzi,AF3008_Bostonzai,Hilmand,Sangin,AF30,AF3008,bostonzai,KANAO
village_list,AF3008_Khakish_Barakzi,Barakzi,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF3008_Malmand_Barakzi,Barakzi,AF3008_Malmand,Hilmand,Sangin,AF30,AF3008,malmand,KANAO
village_list,AF3008_Malmand_Barakzi Kali,Barakzi Kali,AF3008_Malmand,Hilmand,Sangin,AF30,AF3008,malmand,KANAO
village_list,AF3008_Heratyan_Barakzi Khadayrahim Masjed,Barakzi Khadayrahim Masjed,AF3008_Heratyan,Hilmand,Sangin,AF30,AF3008,Heratyan,KANAO
village_list,AF3008_Khakish_Barakzo Kalai,Barakzo Kalai,AF3008_Khakish,Hilmand,Sangin,AF30,AF3008,Khakish,KANAO
village_list,AF2703_Barakzai_Barakzo Kaly,Barakzo Kaly,AF2703_Barakzai,Kandahar,Daman,AF27,AF2703,Barakzai,KANAO
village_list,AF2601_Yar Kah Village_Baran Village,Baran Village,AF2601_Yar Kah Village,Zabul,Qalat,AF26,AF2601,Yar kah village,KANAO
village_list,AF2605_Sardrah_Bargah,Bargah,AF2605_Sardrah,Zabul,Arghandab,AF26,AF2605,Sardrah,KANAO
village_list,AF2716_2_Barghana_Barghana Kaly,Barghana Kaly,AF2716_2_Barghana,Kandahar,Takhtapul,AF27,AF2716_2,Barghana,KANAO
village_list,AF2716_2_Barghana_Barghana Kaly,Barghana Kaly,AF2716_2_Barghana,Kandahar,Takhtapul,AF27,AF2716_2,Barghana,KANAO
village_list,AF2605_Gazah_Barghanto,Barghanto,AF2605_Gazah,Zabul,Arghandab,AF26,AF2605,Gazah,KANAO
village_list,AF2610_Markaz Walaswali_Bari,Bari,AF2610_Markaz Walaswali,Zabul,Shamul Zayi,AF26,AF2610,Markaz Walaswali,KANAO
village_list,AF2610_Zanzir_Bari,Bari,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF2712_Mutmain_Barika,Barika,AF2712_Mutmain,Kandahar,Nesh,AF27,AF2712,Mutmain,KANAO
village_list,AF3008_Bostonzai_Barikzo Kala,Barikzo Kala,AF3008_Bostonzai,Hilmand,Sangin,AF30,AF3008,bostonzai,KANAO
village_list,AF2711_Barak_Bark Kaly,Bark Kaly,AF2711_Barak,Kandahar,Spin Boldak,AF27,AF2711,Barak,KANAO
village_list,AF2712_Barkandai_Barkandai,Barkandai,AF2712_Barkandai,Kandahar,Nesh,AF27,AF2712,Barkandai,KANAO
village_list,AF2715_Khalid_Barkezai,Barkezai,AF2715_Khalid,Kandahar,Maruf,AF27,AF2715,Khalid,KANAO
village_list,AF2601_Malayan Village_Barmo Kochan,Barmo Kochan,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF3405_Bas Rang_Bas Rang Abdullah Jan,Bas Rang Abdullah Jan,AF3405_Bas Rang,Nimruz,Khashrood,AF34,AF3405,Bas Rang,KANAO
village_list,AF2601_Malayan Village_Basagzai,Basagzai,AF2601_Malayan Village,Zabul,Qalat,AF26,AF2601,Malayan village,KANAO
village_list,AF2610_Zanzir_Basha,Basha,AF2610_Zanzir,Zabul,Shamul Zayi,AF26,AF2610,Zanzir,KANAO
village_list,AF3012_Bashlang_Bashlan Wala Khoar Kali Abdul Qayuom Khan Msajid,Bashlan Wala Khoar Kali Abdul Qayuom Khan Msajid,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF3012_Bashlang_Bashlang,Bashlang,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF3012_Bashlang_Bashlang Abdul Ali Khan Masjid,Bashlang Abdul Ali Khan Masjid,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF3012_Bashlang_Bashlang Adamak,Bashlang Adamak,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF3012_Bashlang_Bashlang Akhtar Jan Masjid,Bashlang Akhtar Jan Masjid,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF3012_Bashlang_Bashlang Alam Chaw,Bashlang Alam Chaw,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF2505_Matakzai_Bashlang Alam Chaw,Bashlang Alam Chaw,AF2505_Matakzai,Uruzgan,Khas Uruzgan,AF25,AF2505,Matakzai,KANAO
village_list,AF3012_Bashlang_Bashlang Amanullah Jan Agha Masjid,Bashlang Amanullah Jan Agha Masjid,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF2506_Lewanyano Kariz_Bashlang Amanullah Jan Agha Masjid,Bashlang Amanullah Jan Agha Masjid,AF2506_Lewanyano Kariz,Uruzgan,Chinarto,AF25,AF2506,Lewanyano kariz,KANAO
village_list,AF3012_Bashlang_Bashlang Anarak,Bashlang Anarak,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
village_list,AF2501_Kata Khanjak_Bashlang Anarak,Bashlang Anarak,AF2501_Kata Khanjak,Uruzgan,Tarinkot,AF25,AF2501,Kata khanjak,KANAO
village_list,AF3012_Bashlang_Bashlang Awiroom,Bashlang Awiroom,AF3012_Bashlang,Hilmand,Baghran,AF30,AF3012,Bashlang,KANAO
